LAT,LONG
59.41141457038578,25.377992550799696
59.40692734856239,25.377811713194195
59.375516575477526,25.37654717753021
59.29474430000328,25.37330614613318
59.28576945519517,25.37294697324117
59.24089480523655,25.371153922838477
59.097291428576625,25.365447498685953
59.460865511617754,25.37116951442537
59.38458295084692,25.36811249230684
59.29932331588937,25.36471190932226
59.27688612684343,25.36381982653338
59.10187021777938,25.35690139870855
59.097382502681036,25.35672492584958
59.45646979747182,25.362175034926107
59.443008278437006,25.36163818215153
59.41608502127414,25.360565744916954
59.384674192141496,25.359316701004527
59.3083891817977,25.356292833834466
59.26800213628652,25.35469740239931
59.24556464050419,25.353812672191967
59.16030060880934,25.350461209010753
59.09747299320903,25.34800230712281
59.461047806802895,25.353538598354675
59.38925214162024,25.35069800430857
59.37579022850503,25.35016671956488
59.37130290865282,25.349989717503828
59.3398914558202,25.348752001153247
59.26360498807587,25.34575554511376
59.25911748422647,25.345579697511766
59.10205063848366,25.339453847718737
59.48806097604843,25.345784421037926
59.47908670734008,25.345430451285928
59.44318930030839,25.3440164321026
59.38934221773141,25.34190096670553
59.38036759342897,25.341549036328143
59.34895616580142,25.34031873217686
59.34446878856639,25.34014315860196
59.339981403807116,25.339967631013046
59.33549401155144,25.33979214939206
59.33100661182716,25.339616713720954
59.32651920466212,25.33944132398168
59.32203179008413,25.339265980156206
59.254719700769094,25.336641320195884
59.13804175271447,25.332116193812908
59.47917642714959,25.336610241592187
59.44327892711692,25.33520548734765
59.38943170533778,25.333103882935358
59.34007076412579,25.331183214904918
59.33558336031335,25.331008883081484
59.3310959490348,25.330834596907085
59.254808841931684,25.327878698912205
59.25032130101757,25.327705231364387
59.24583375316539,25.32753180912662
59.23685863675791,25.32718510051029
59.12915516461559,25.323038676822424
59.11569197206132,25.322522194620753
59.10671647977829,25.322178097090255
59.474778386823004,25.32761538898534
59.461316826665374,25.327091874285788
59.443367964501235,25.326394496510634
59.36708387023561,25.323438798487995
59.358109122751344,25.323091935000043
59.35362173759108,25.322918571421056
59.34913434485581,25.322745253261584
59.34464694457338,25.32257198050378
59.340159536771644,25.322398753129818
59.33567212147842,25.322225571121862
59.33118469872155,25.3220524344621
59.25040984451341,25.318943708872418
59.24592228522943,25.31877143045557
59.13821885384564,25.31465020618106
59.12026792201667,25.3139658380996
59.11129241919915,25.313623921151557
59.38960891501787,25.315509578102656
59.37614686338103,25.314992127215906
59.37165949737472,25.314819734024617
59.3447351409492,25.3137863232284
59.34024772174018,25.31361424598871
59.33576029504212,25.313442213814053
59.33127286088286,25.313270226686736
59.259472922301,25.310524544681606
59.147281979168184,25.306257323059963
59.43905701219098,25.308600461441728
59.385209282939584,25.306540981947467
59.38072192103149,25.306369651190625
59.35379758807674,25.30534260940824
59.26853543111427,25.302100936357757
59.24609759109605,25.301250538430544
59.16083225464708,25.29802913031953
59.15185681887365,25.29769096221053
59.10249147610628,25.29583418232408
59.470554989039,25.300986750627548
59.39427112825646,25.2980853593956
59.38080903201683,25.29757469184441
59.2731098191626,25.293503768845433
59.16091881600057,25.289290294571405
59.43923093837694,25.290980475712914
59.39884504549854,25.289456053849957
59.349483648977646,25.28759775302073
59.232807698541166,25.283226622674007
59.44829159426583,25.28250735183026
59.39444365208921,25.280488387869408
59.38098148885798,25.279984639592143
59.277769314967784,25.276135695994668
59.223917974749476,25.274136725089903
59.165577926297495,25.27197822748896
59.51568554465363,25.2762102141481
59.43940250708163,25.273360311800346
59.403503789669415,25.272023580361964
59.390041640068674,25.271523029255263
59.20605222619936,25.264721429970532
59.08039438471276,25.260118093732657
59.466411172481095,25.265547611397636
59.43948740736756,25.264550163784218
59.2240873102734,25.2566268239571
59.21959963215317,25.25646280994636
59.206136557554565,25.25597102466744
59.16574697810324,25.254497975696648
59.439571718270045,25.25573997213305
59.408160214982544,25.254586358250297
59.29148560786305,25.250319998637533
59.282510431191845,25.24999301854046
59.21070801249106,25.24738332098626
59.46657933563302,25.247913292640586
59.41273125294892,25.245947730659648
59.3813193418999,25.24480400930646
59.219766603174,25.238955021887687
59.16142590600789,25.236856371249818
59.098596262590775,25.234604221721504
59.094108385223336,25.234443667663307
59.43525121670783,25.237956840560145
59.412814320475135,25.237144387932094
59.28267653087821,25.232453110017705
59.1839472880048,25.228917872141473
59.1615083746171,25.228117235323325
59.11663007446623,25.22651908694293
59.417384204931665,25.228502252654156
59.37699726965476,25.227052524129977
59.21544350387626,25.221287661375104
59.18402922472666,25.22017299977642
59.17505365753677,25.219854898613765
59.12119972130575,25.2179497688554
59.45785249297849,25.22114041759143
59.435415691445684,25.220338469999295
59.40849126432237,25.219377522010564
59.381566553485776,25.21841808604986
59.350154040289,25.217300650374984
59.282840283626825,25.214913032933826
59.21103718419064,25.212376541912175
59.184110576372895,25.211428085929562
59.17064718445139,25.21095441415117
59.16167155774752,25.210638838675163
59.453446544499386,25.212166066611935
59.42203483548795,25.211052026441976
59.377160291045826,25.20946408760201
59.35023519378197,25.20851332134117
59.18419134293943,25.202683130897874
59.170727919779175,25.202212876951187
59.148288753418555,25.201429936959105
59.139313042804076,25.2011170463952
59.112385762739734,25.200179351675665
59.45352735042519,25.20335214758822
59.43557780887033,25.202719931038033
59.42660298971922,25.202404071786052
59.42211556814786,25.202246204358634
59.38172841914863,25.20082726053336
59.377240919230985,25.20066980681221
59.35929084302466,25.200040404577056
59.28300168940447,25.19737278968512
59.21119825686201,25.194872903494762
59.18875932954208,25.19409382816125
59.16183240206664,25.19316027760939
59.15285670848836,25.192849418353884
59.12144158417002,25.191762685248317
59.57027659749812,25.198633643823037
59.444632791338876,25.194224310642497
59.399758433116055,25.192657399538426
59.390783466758194,25.192344510553145
59.38180846934934,25.192031785677916
59.37283344111233,25.191719224783682
59.368345915502864,25.191563005789142
59.36385838226986,25.19140682774151
59.2023023431748,25.18581155350877
59.19332674507702,25.18550224533756
59.16639979469703,25.184575288129057
59.1619119471618,25.18442093616091
59.11703312730568,25.182879625724095
59.44022498717672,25.185256904502246
59.435737568948646,25.185101226104997
59.39983793605349,25.18385726946248
59.37291288231901,25.182926014232123
59.36842534642879,25.18277094743418
59.36393780291727,25.182615921281332
59.18891795769763,25.176601435025
59.184430132120156,25.176448021663678
59.175454461544,25.17614131491596
59.17096661660069,25.1759880214983
59.16647876525746,25.1758347680306
59.09467229595607,25.17338813302711
59.44479141383902,25.176600896042245
59.43581656497273,25.176291812158052
59.368504189153064,25.17397884843413
59.3640166354391,25.173824974192037
59.301190099014825,25.17167496198052
59.188996394020506,25.167855178289564
59.18450855832739,25.167702904862566
59.18002071615345,25.167550671135405
59.1755328675264,25.167398477092565
59.1710450124739,25.16724632271853
59.11270232466794,25.165271918673234
59.10821438256457,25.165120318038042
59.10372643445063,25.16496875683991
58.66388281694666,25.150304611848846
59.440382410274836,25.167635722501785
59.43589497164802,25.167482357628966
59.38653262258523,25.16579799892456
59.36858244367172,25.165186709090804
59.32819409823696,25.163813647856234
59.31024352975149,25.163204436500692
59.21151337568519,25.159865140806527
59.189074245168186,25.15910888183876
59.18458639943484,25.158957748361615
59.18009854722282,25.158806654287282
59.17112282347351,25.158504584285463
59.10380409519903,25.156244068757605
59.53020748207973,25.1618776516907
59.48084691001387,25.160196745160896
59.368660109980695,25.156394529706052
59.35968495461235,25.1560914286838
59.337246934393356,25.155334370751543
59.31929638449012,25.15472943784692
59.2789072223491,25.153370652039616
59.175687924640336,25.149912682736154
59.17120004959562,25.149762806495776
59.53477220430895,25.15319564812692
59.47194945949999,25.1510728504275
59.44053747565651,25.15001437932375
59.4360500169363,25.14986332803886
59.4001500604168,25.14865634461366
59.35527441375466,25.147151173587538
59.34629919318143,25.14685061257356
59.33732394271399,25.146550209000846
59.31937335298642,25.14594987368468
59.184740326334676,25.141467317448292
59.44061412419376,25.14120364805252
59.40471415174028,25.140005593738717
59.27457265354774,25.135683651648872
59.270084906386565,25.13553520351955
59.1848164121193,25.132722043629993
59.18032853024557,25.132574368606125
59.44517765374412,25.13254165411195
59.440690183290045,25.13239287739816
59.35093911989757,25.12942552936201
59.34196384494698,25.12912964958124
59.19386767657037,25.124269916579102
59.18489191278862,25.12397673129999
59.17142821865803,25.123537239953844
59.16694030780311,25.123390819198054
59.445253133177154,25.123729687226074
59.436278164653764,25.123434486878388
59.40935306739507,25.122549815594446
59.274723458584866,25.118147274850894
59.19843049323211,25.115667795064425
59.189454723141736,25.115376814254343
59.184966828338816,25.115231380755347
59.18047892706766,25.115085985173934
59.445328023085146,25.114917681549336
59.41391542542494,25.1138932521675
59.34211376714734,25.111558753077517
59.207480615502966,25.10720783608472
59.202992737254135,25.107063391997013
59.19850485242833,25.106918985588738
59.19401696105326,25.10677461684515
59.189529063156634,25.10663028575152
59.18055324790939,25.10634173645523
59.44540232346424,25.106105637385642
59.42745227700923,25.105524645487144
59.34667551677305,25.10291771644142
59.2030665206156,25.098313403909394
59.185114904066715,25.09774056621038
59.4499635353592,25.09743774093197
59.445476034310694,25.09729355503891
59.42752594965797,25.096717190108656
59.423038408519524,25.096573193462035
59.346749017937306,25.094131022448114
59.20313971854481,25.089563378439895
59.459011662874005,25.08891063272755
59.427599033075644,25.087909696910707
59.369260264437266,25.086055689359036
59.36477261288313,25.085913335077183
59.36028495375863,25.085771018105238
59.35130961290997,25.0854864960324
59.18526063927315,25.080249602371683
59.45010920731897,25.079811147857264
59.43664662335237,25.0793856471206
59.43215907929846,25.079243888045056
59.414208823500964,25.07867722386851
59.387283204124095,25.07782834237016
59.37830793570825,25.077545678674092
59.3738202900087,25.07740440241103
59.369332636685165,25.077263163185197
59.36484497576548,25.077121960982026
59.36035730727747,25.076980795786962
59.355869631248936,25.07683966758546
59.34240655819851,25.076416504796985
59.17635672585166,25.071224708192105
59.162892822919765,25.07080594565741
59.1539168559867,25.070526952463005
59.486081099117094,25.07212483420607
59.47261868314803,25.07170191675501
59.44120609229486,25.0707164056078
59.373892083300206,25.06861068681938
59.36940442068523,25.068470599988697
59.3649167504761,25.06833054987876
59.360429072700626,25.068190536475125
59.35594138738663,25.068050559763375
59.29311301701772,25.066094730384627
59.26169830362857,25.065119499169416
59.1854040339287,25.062758491615966
59.16745216485554,25.062204480677234
59.48615253510821,25.063302173164573
59.45025252079767,25.062184405638813
59.36050025002447,25.059400240471412
59.19893871506292,25.05442534818638
59.189962813872704,25.05415033479682
59.48173589869858,25.054340785774027
59.36057083924539,25.05060990807751
59.26183966753816,25.04758939830557
59.19900897671079,25.045676281304104
59.190033057395794,25.04540354908873
59.185545088004396,25.04526723632007
59.49526859394916,25.045931908630454
59.47731864553728,25.045381718115028
59.46834362167744,25.045106839844806
59.45488102444814,25.044694793353067
59.45039347576606,25.04455751670917
59.365128545541175,25.041956097538367
59.2663973343191,25.038960067928436
59.22600630715661,25.037739379163142
59.217030448934445,25.03746850439733
59.2080545641351,25.037197770992915
59.20356661183825,25.037062457266664
59.18561473731592,25.036521555212342
59.50431321947792,25.037379807386053
59.48187580132262,25.036697601007862
59.45046306879986,25.035744017987852
59.23505130083503,25.029252120824008
59.226075451558366,25.028983390581033
59.22158751685946,25.02884907807119
59.490919877602266,25.028146409121916
59.48643237664368,25.028011164112076
59.48194486737611,25.027875954675718
59.47745734982744,25.027740780798815
59.47296982402561,25.02760564246734
59.450532072195315,25.02693048350101
59.369754516841375,25.02450723923376
59.2440957170736,25.02076039456573
59.18575228046867,25.019030087562992
59.52688814758263,25.0203963552193
59.50445085065207,25.019724872449835
59.499963365897976,25.019590681924168
59.49098837124521,25.019322406789477
59.48650086140239,25.019188322152594
59.4820133432525,25.01905427278412
59.47752581682341,25.018920258670153
59.47303828214306,25.01878627979679
59.46855073923936,25.018652336150115
59.45957562887347,25.018384554481315
59.455088061467066,25.01825071643143
59.437137711002435,25.01771571580514
59.42816248765703,25.017448426242066
59.42367486405361,25.017314834099626
59.37879819719897,25.015980839485913
59.26660324916199,25.012661107749068
59.25313955521592,25.012264197131735
59.24865164347617,25.01213196271984
59.62567783358772,25.014502423331365
59.49554378487193,25.01063132840184
59.4910562745545,25.0104983691747
59.48208122894828,25.010232555638026
59.4775936937153,25.010099701300902
59.47310615023295,25.009966881899533
59.46861859852912,25.00983409742015
59.45515589436782,25.00943595337622
59.450668310057075,25.009303308447127
59.36091496368139,25.006657710814892
59.33847614807459,25.005998476910115
59.27564649311993,25.004157206675618
59.25769490790197,25.003632366707908
59.19037549652849,25.001669093172595
59.63471991240837,25.005909121505834
59.63023266548896,25.005776241330665
59.62574540937133,25.005643396255056
59.48663606014498,25.001542532733467
59.482148524460015,25.00141080354239
59.47766098049964,25.00127910899589
59.46419829924515,25.000884233087255
59.459710722462184,25.000752676982493
59.45522313754332,25.000621155454063
59.42380981764796,24.999701471748313
59.414834511757974,24.999439015386564
59.38342069510354,24.99852150228069
59.28020127662843,24.995518640822336
59.266737593096835,24.995128294154576
59.199418253528144,24.99318114318903
59.19493024432945,24.99305160399987
59.190442228634275,24.992922098595056
59.634786912974604,24.9970477191704
59.48670277412194,24.99271958588399
59.477727677172965,24.99245848205997
59.4597773845506,24.991936686216413
59.45528979099015,24.991806322969207
59.45080218932354,24.991675993980454
59.43285170215306,24.99115502033997
59.42387641065565,24.990894738719703
59.38797493045214,24.989854977726797
59.36104849661188,24.989076587738538
59.30719482263057,24.98752347433463
59.280267594495456,24.98674874516683
59.27129179531744,24.986490772148976
59.19948441745389,24.984431833476247
59.1905083754919,24.984175070246383
59.18602034479661,24.984046738848765
59.48228134491752,24.98376719572236
59.47779378373188,24.983637820797984
59.468818636657176,24.983379172999427
59.464331050823866,24.983249900098414
59.45984345683048,24.983120661178372
59.455355854704884,24.98299145622591
59.450868244474954,24.982862285227633
59.28930911368085,24.978234630407055
59.28482122316324,24.97810670636535
59.28033332559842,24.97797881577423
59.19506196978401,24.975555232748878
59.63940639930826,24.979454213991932
59.4868344312701,24.97507358943067
59.48234686985651,24.974945340607917
59.46888413610807,24.97456079646428
59.455421328684146,24.974176555528423
59.45093370996732,24.974048542534007
59.44644608317588,24.973920563176247
59.441958448337694,24.97379261744189
59.41952015442125,24.97315339265774
59.39259394200284,24.972387429724712
59.36117967701911,24.9714953287566
59.30283792911671,24.969842904888324
59.29835005148204,24.969716028145783
59.293862166718675,24.96958918459311
59.289374274854396,24.969462374217294
59.284886375916926,24.969335597005312
59.222055063645385,24.967564190968947
59.190638913449284,24.966680913424806
59.486899374434586,24.966250540437034
59.482411804597824,24.96612345176384
59.477924226492995,24.96599639651529
59.473436640148044,24.9658693746782
59.464461442849235,24.9656154311857
59.455486212924576,24.96536162118102
59.45099858579728,24.96523476620372
59.446510950597165,24.96510794455893
59.44202330735213,24.96498115623351
59.43753565609003,24.964854401214332
59.433047996838745,24.964727679488274
59.42856032962614,24.96460099104222
59.41958497142842,24.964347713937713
59.39714643856113,24.96371510265987
59.29392674931576,24.960815748096902
59.28943884910565,24.960690084863693
59.199679396803084,24.958183704527745
59.49145129721077,24.957553419648725
59.48696372732155,24.957427458005565
59.48247614913815,24.95730152949512
59.477988562688516,24.957175634104313
59.47350096800052,24.95704977182009
59.464525754021054,24.956798146519162
59.4555505074229,24.956546653487965
59.45106287196154,24.956420956540935
59.446575228429154,24.956295292622247
59.43759991726284,24.956044063817853
59.43311224968465,24.955918498906133
59.42862457414694,24.95579296697074
59.406186078040484,24.9551658014843
59.401698355330595,24.955040467134342
59.39721062485616,24.954915165669938
59.36130850487638,24.953913936283158
59.33438159851871,24.95316439091698
59.213207333253116,24.949805961226396
59.48253990347422,24.948479574106756
59.478052308756276,24.94835483858676
59.47356470580175,24.948230135868457
59.46907709463856,24.948105465938912
59.460101847797674,24.94785622439438
59.455614212175796,24.947731652753554
59.451126568456786,24.947607113849806
59.44663891666853,24.94748260767024
59.437663588995804,24.947233693432054
59.43317591316707,24.947109285347672
59.42868822938058,24.946984909935924
59.42420053766418,24.946860567183943
59.419712838045754,24.94673625707887
59.41522513055314,24.946611979607844
59.41073741521422,24.946487734758026
59.406249692056804,24.94636352251657
59.40176196110877,24.946239342870633
59.36137203659058,24.945123190741555
59.307517860840655,24.943639077213874
59.303029965536524,24.943515611435938
59.20429450874246,24.94080751438502
59.49157824860615,24.939904834717932
59.48709066224976,24.939781194049615
59.482603067602746,24.939657585903756
59.47811546469301,24.939534010267515
59.47362785354847,24.93941046712807
59.469140234197,24.939286956472607
59.46465260666652,24.93916347828832
59.46016497098489,24.9390400325624
59.45567732718004,24.938916619282057
59.446702015312084,24.938669890006942
59.442214347304756,24.938546573986617
59.43772667128568,24.938423290360745
59.43323898728274,24.938300039116573
59.42875129532382,24.938176820241342
59.406312717164155,24.937561210953312
59.401824978054194,24.937438186024227
59.39284947657898,24.93719223299288
59.38836171426941,24.93706930486522
59.36143498015747,24.936332412732398
59.35694716468939,24.936209710030912
59.31206860303983,24.93498444935478
59.491640838759686,24.93108049329698
59.48715324428453,24.930958013135402
59.48266564152049,24.930835565191135
59.4781780304955,24.930713149451467
59.47369041123743,24.9305907659037
59.46920278377418,24.93046841453513
59.46471514813367,24.930346095333075
59.46022750434377,24.93022380828485
59.45573985243236,24.930101553377778
59.446764524356546,24.929857139936423
59.442276848247914,24.929734981376825
59.42881377197345,24.92936869819057
59.40637515335937,24.92875886709751
59.40188740616373,24.928636996897986
59.38393634006645,24.92814983574383
59.36598515160144,24.927663185416687
59.36149733557389,24.927541602557486
59.35700951203745,24.927420051562247
59.32559453936847,24.92657008573536
59.316618766895914,24.926327524419165
59.31213086979927,24.926206291375827
59.3076429654994,24.926085090059054
59.48721523602878,24.92213480000388
59.47824000616053,24.92189225644353
59.47375237886544,24.92177103250013
59.46926474336692,24.921649840431144
59.46477709969283,24.921528680224007
59.46028944787109,24.921407551866146
59.45580178792959,24.921286455345015
59.45131411989617,24.92116539064806
59.44682644379875,24.921044357762742
59.44233875966517,24.92092335667652
59.43785106752332,24.920802387376867
59.43336336740107,24.920681449851262
59.42887565932629,24.920560544087188
59.41990021943052,24.920318827793594
59.410924748058875,24.920077238396086
59.406437000639215,24.919956491252144
59.40194924543416,24.919835775794773
59.39746148247148,24.9197150920115
59.39297371177905,24.919594439889867
59.3839981473163,24.919353230581674
59.366046926858196,24.918871191357237
59.36155910283665,24.91875076051861
59.35707127130791,24.91863036124214
59.3256562427409,24.91778844900612
59.50073944396047,24.913672127161337
59.49625185013204,24.91355190479982
59.491764247962344,24.91343171407027
59.47381375642934,24.912951267222148
59.46932611297203,24.912831234465315
59.46483846134084,24.912711233265654
59.460350801563735,24.912591263610718
59.45586313366856,24.912471325488077
59.4513754576832,24.912351418885297
59.446887773635524,24.91223154378996
59.442400081553394,24.912111700189644
59.43791238146473,24.911991888071945
59.41547376189809,24.911393299288786
59.37508375513321,24.910317817164728
59.3616202819426,24.909959886917576
59.357132442497665,24.909840639372288
59.352644595575065,24.90972142307506
59.343668879408,24.90948308417568
59.33469313366377,24.909244870121274
59.51426303363299,24.905202739663103
59.50977545709817,24.90508358440288
59.50528787214005,24.904964460506342
59.50080027878658,24.90484536796111
59.49631267706565,24.904726306754803
59.47836218706557,24.9042503750716
59.47387454392599,24.904131470374548
59.46938689258634,24.904012596942316
59.46489923307458,24.90389375476257
59.46041156541854,24.903774943823
59.455923889646144,24.903656164111275
59.45143620578524,24.903537415615094
59.44694851386372,24.903418698322152
59.44246081390946,24.90330001222016
59.43797310595033,24.903181357296816
59.41553444705677,24.902588549930204
59.41104669165348,24.902470081821058
59.366168712669875,24.901287108816557
59.36168087288865,24.90116898205619
59.357193025603586,24.901050886254367
59.35270517084256,24.900932821398907
59.34821730863331,24.900814787477646
59.33924156198138,24.900578812389128
59.51881087729348,24.89649048803343
59.49637291354619,24.895900677383224
59.4918852956715,24.895782808365645
59.48291003502017,24.895547163344986
59.47842239229934,24.895429387317446
59.473934741352245,24.89531164226213
59.4694470822068,24.895193928166822
59.455984055859204,24.89484097151893
59.451496364199215,24.894723381141656
59.44700866448026,24.894605821663408
59.44252095673024,24.89448829307202
59.43803324097704,24.894370795355318
59.379692220568465,24.89284612910876
59.37520439569483,24.89272906236336
59.361740875671686,24.892378046236278
59.3572530206226,24.892261102190083
59.35276515809918,24.89214418878855
59.348277288129225,24.89202730601963
59.34378941074051,24.8919104538713
59.33930152596087,24.891793632331517
59.26749438698313,24.889928640665406
59.54130835259692,24.888243789790707
59.52335813720753,24.887775911304633
59.500920176846726,24.8871917558494
59.491944933958244,24.886958308847326
59.482969657836634,24.88672498465972
59.47848200738314,24.886608368591062
59.47399434870507,24.886491783189697
59.469506681830296,24.886375228443534
59.46501900678673,24.88625870434048
59.46053132360223,24.88614221086845
59.45604363230472,24.886025748015374
59.451555932922034,24.885909315769183
59.44706822548206,24.885792914117808
59.4425805100127,24.885676543049193
59.43809278654179,24.885560202551297
59.41565405013929,24.884978958201152
59.379751665953755,24.884050552541936
59.361800290288684,24.883587079759653
59.35731242755164,24.88347128748114
59.352824557341926,24.883355525545575
59.34384879461558,24.88312409265561
59.267553640498214,24.881161798108177
59.54585502492139,24.879522355430343
59.532392378934524,24.8791747997158
59.52790481311913,24.879059008840116
59.49649161513576,24.87824932588203
59.49200398186237,24.878133778625386
59.48751634028232,24.878018261767064
59.483028690423545,24.87790277529506
